snapshot,bids_price,asks_price,timestamps,simple_mid_price,mid_price,spread,imbalance
265,76810.13,76810.14,18:27:13,76810.13500000001,76810.13397372043,0.00999999999476131,-0.20600225762018878
266,76810.13,76810.14,18:27:18,76810.13500000001,76810.13368055149,0.00999999999476131,-0.18056487891112674
267,76810.13,76810.14,18:27:23,76810.13500000001,76810.13346261675,0.00999999999476131,-0.248611743148671
268,76810.13,76810.14,18:27:28,76810.13500000001,76810.13344407723,0.00999999999476131,-0.2108766648803945
269,76810.13,76810.14,18:27:33,76810.13500000001,76810.13672698941,0.00999999999476131,0.29849690279627
270,76810.13,76810.14,18:27:38,76810.13500000001,76810.1369406561,0.00999999999476131,0.28550080366323416
271,76810.13,76810.14,18:27:43,76810.13500000001,76810.13776411723,0.00999999999476131,0.21410568206942263
272,76810.13,76810.14,18:27:48,76810.13500000001,76810.13849089126,0.00999999999476131,0.31947482230759955
273,76821.69,76821.7,18:27:53,76821.695,76821.69221196091,0.00999999999476131,-0.08497345527078025
274,76821.69,76821.7,18:27:58,76821.695,76821.69238864978,0.00999999999476131,-0.14780108790483262
275,76821.69,76821.7,18:28:03,76821.695,76821.69435458323,0.00999999999476131,-0.0649675086907074
276,76821.69,76821.7,18:28:08,76821.695,76821.69219508901,0.00999999999476131,-0.33015778210020175
277,76821.69,76821.7,18:28:13,76821.695,76821.69473254253,0.00999999999476131,-0.1281290110996138
278,76821.69,76821.7,18:28:18,76821.695,76821.69405289639,0.00999999999476131,-0.09666190542259429
279,76821.69,76821.7,18:28:23,76821.695,76821.69590941211,0.00999999999476131,0.16127143236150826
280,76821.69,76821.7,18:28:28,76821.695,76821.69628091565,0.00999999999476131,0.0053209277537828725
281,76821.69,76821.7,18:28:33,76821.695,76821.6987381381,0.00999999999476131,0.4238190755839532
282,76821.69,76821.7,18:28:38,76821.695,76821.69897908911,0.00999999999476131,0.5237832456766303
283,76821.69,76821.7,18:28:43,76821.695,76821.69902541314,0.00999999999476131,0.5435630240807474
284,76821.69,76821.7,18:28:48,76821.695,76821.69945027573,0.00999999999476131,0.5580746416961123
285,76821.69,76821.7,18:28:53,76821.695,76821.6999274345,0.00999999999476131,0.6662593618375305
286,76821.69,76821.7,18:28:58,76821.695,76821.6957092206,0.00999999999476131,0.32931283230723696
287,76824.46,76824.47,18:29:03,76824.465,76824.46997502052,0.00999999999476131,0.8105219800115874
288,76828.86,76828.87,18:29:08,76828.86499999999,76828.86998485903,0.00999999999476131,0.8109752566126432
289,76836.53,76836.54,18:29:13,76836.535,76836.53665903698,0.00999999999476131,0.5715991428414194
290,76836.53,76836.54,18:29:18,76836.535,76836.53916399532,0.00999999999476131,0.7155624865114604
291,76836.53,76836.54,18:29:23,76836.535,76836.53977854922,0.00999999999476131,0.77165915558656
292,76836.53,76836.54,18:29:28,76836.535,76836.53859330379,0.00999999999476131,0.660036626188124
293,76836.53,76836.54,18:29:33,76836.535,76836.53784201585,0.00999999999476131,0.6079829086963084
294,76836.53,76836.54,18:29:38,76836.535,76836.53283660715,0.00999999999476131,0.08755763433903052
295,76836.53,76836.54,18:29:43,76836.535,76836.53198702715,0.00999999999476131,-0.07121463936931602
296,76828.85,76828.86,18:29:48,76828.85500000001,76828.85152217295,0.00999999999476131,-0.46248710358181255
297,76828.85,76828.86,18:29:53,76828.85500000001,76828.85105266562,0.00999999999476131,-0.5311594458468611
298,76837.54,76837.55,18:29:58,76837.545,76837.54412624716,0.010000000009313226,0.012530652779524535
299,76837.54,76837.55,18:30:03,76837.545,76837.54990627243,0.010000000009313226,0.5515810325276567
300,76848.23,76848.24,18:30:08,76848.235,76848.23484084527,0.010000000009313226,0.21857386690624356
301,76840.55,76840.56,18:30:13,76840.555,76840.5510075112,0.00999999999476131,-0.4586708318091466
302,76840.55,76840.56,18:30:18,76840.555,76840.55532773252,0.00999999999476131,-0.14809657556927705
303,76840.55,76840.56,18:30:23,76840.555,76840.5561900176,0.00999999999476131,-0.1730713050644279
304,76845.13,76845.14,18:30:28,76845.13500000001,76845.13956708786,0.00999999999476131,0.5635387394687962
305,76845.13,76845.14,18:30:33,76845.13500000001,76845.13998771133,0.00999999999476131,0.5406652478892547
306,76848.23,76848.24,18:30:38,76848.235,76848.23996634674,0.010000000009313226,0.640479149980845
307,76848.7,76848.71,18:30:43,76848.705,76848.70980610387,0.010000000009313226,0.7460392840216576
308,76848.7,76848.71,18:30:48,76848.705,76848.70514341105,0.010000000009313226,0.2637213421365721
309,76848.7,76848.71,18:30:53,76848.705,76848.70934019006,0.010000000009313226,0.5184851296202801
310,76848.7,76848.71,18:30:58,76848.705,76848.70939294205,0.010000000009313226,0.6016597478290524
311,76861.45,76861.46,18:31:03,76861.455,76861.45871091376,0.010000000009313226,0.5295485122925295
312,76856.76,76856.77,18:31:08,76856.765,76856.76108094084,0.010000000009313226,-0.2798850058778388
313,76856.76,76856.77,18:31:13,76856.765,76856.76379443242,0.010000000009313226,0.0423881893867827
314,76856.76,76856.77,18:31:18,76856.765,76856.76315052976,0.010000000009313226,-0.0003241714531633875
315,76856.76,76856.77,18:31:23,76856.765,76856.76535117588,0.010000000009313226,0.13723884656404312
316,76869.96,76869.97,18:31:28,76869.965,76869.96686234031,0.00999999999476131,0.5201242401850316
317,76888.52,76888.53,18:31:33,76888.525,76888.52762252993,0.00999999999476131,0.3609820428051109
318,76888.52,76888.53,18:31:38,76888.525,76888.52808079803,0.00999999999476131,0.4244731946016574
319,76888.52,76888.53,18:31:44,76888.525,76888.52407817161,0.00999999999476131,0.06732988329888459
320,76888.52,76888.53,18:31:48,76888.525,76888.52337395084,0.00999999999476131,-0.021597081761895228
321,76888.52,76888.53,18:31:53,76888.525,76888.5242926587,0.00999999999476131,0.11628662995642275
322,76888.52,76888.53,18:31:58,76888.525,76888.52509889798,0.00999999999476131,0.02585820265102038
323,76880.0,76880.01,18:32:03,76880.005,76880.00175797027,0.00999999999476131,-0.5348190259530815
324,76880.0,76880.01,18:32:08,76880.005,76880.00355279904,0.00999999999476131,-0.407980558625653
325,76888.52,76888.53,18:32:13,76888.525,76888.52793497153,0.00999999999476131,0.563171819618446
326,76888.52,76888.53,18:32:18,76888.525,76888.52999790366,0.00999999999476131,0.6738794297143444
327,76900.03,76900.04,18:32:24,76900.035,76900.03828975563,0.00999999999476131,0.4070926005754633
328,76900.03,76900.04,18:32:28,76900.035,76900.03907042163,0.00999999999476131,0.10427307212997246
329,76903.48,76903.49,18:32:33,76903.485,76903.48783441974,0.010000000009313226,0.3217823234214563
330,76908.05,76908.06,18:32:38,76908.055,76908.05898450385,0.00999999999476131,0.5587514597340167
331,76909.43,76909.44,18:32:43,76909.435,76909.43900710622,0.010000000009313226,0.6403878370922882
332,76909.43,76909.44,18:32:48,76909.435,76909.43342933088,0.010000000009313226,-0.20378194024428928
333,76909.43,76909.44,18:32:53,76909.435,76909.43551971146,0.010000000009313226,-0.11861334682108111
334,76909.43,76909.44,18:32:58,76909.435,76909.43796759417,0.010000000009313226,0.04981428828231191
335,76910.41,76910.42,18:33:03,76910.41500000001,76910.41367458693,0.00999999999476131,-0.06569934582260441
336,76910.41,76910.42,18:33:08,76910.41500000001,76910.41569517175,0.00999999999476131,0.0842036618703544
337,76910.41,76910.42,18:33:13,76910.41500000001,76910.41599818018,0.00999999999476131,0.051637021030849675
338,76911.74,76911.75,18:33:18,76911.745,76911.74672243526,0.00999999999476131,0.1593010131015722
339,76911.74,76911.75,18:33:23,76911.745,76911.74686008408,0.00999999999476131,0.6843955117994313
340,76911.74,76911.75,18:33:29,76911.745,76911.74700698887,0.00999999999476131,0.6741057844984748
341,76911.74,76911.75,18:33:33,76911.745,76911.74950988471,0.00999999999476131,0.8654387931707563
342,76911.74,76911.75,18:33:38,76911.745,76911.74607283378,0.00999999999476131,0.7515447559788887
343,76911.74,76911.75,18:33:43,76911.745,76911.74285170875,0.00999999999476131,0.6602899738841872
344,76911.74,76911.75,18:33:48,76911.745,76911.7443429812,0.00999999999476131,0.695899478098551
345,76911.74,76911.75,18:33:53,76911.745,76911.74483155916,0.00999999999476131,0.6796196764722828
346,76911.74,76911.75,18:33:59,76911.745,76911.74785517195,0.00999999999476131,0.7639661158185413
347,76921.83,76921.84,18:34:03,76921.83499999999,76921.83999607501,0.00999999999476131,0.6815977437510593
348,76956.14,76956.15,18:34:08,76956.14499999999,76956.14944663845,0.00999999999476131,0.7635616996713567
349,76971.71,76971.72,18:34:13,76971.715,76971.71675409739,0.00999999999476131,0.5254877747379318
350,76971.71,76971.72,18:34:18,76971.715,76971.71229645175,0.00999999999476131,-0.21049501314206337
351,76940.92,76940.93,18:34:23,76940.92499999999,76940.92577308672,0.00999999999476131,-0.1185679749985755
352,76940.92,76940.93,18:34:28,76940.92499999999,76940.92659762103,0.00999999999476131,-0.0008303455075125682
353,76940.92,76940.93,18:34:33,76940.92499999999,76940.92750825772,0.00999999999476131,0.006301258035135616
354,76940.92,76940.93,18:34:38,76940.92499999999,76940.92796600639,0.00999999999476131,-0.04342709460782514
355,76940.92,76940.93,18:34:43,76940.92499999999,76940.92836793305,0.00999999999476131,-0.007678535826919858
356,76940.92,76940.93,18:34:48,76940.92499999999,76940.92772827286,0.00999999999476131,-0.07850870978467199
357,76933.23,76933.24,18:34:53,76933.235,76933.23044125989,0.010000000009313226,-0.7222157648457118
358,76933.23,76933.24,18:34:58,76933.235,76933.23229006017,0.010000000009313226,-0.4355282515697674
359,76927.42,76927.43,18:35:03,76927.42499999999,76927.42368194777,0.00999999999476131,-0.2556524655185871
360,76919.73,76919.74,18:35:08,76919.735,76919.73048679178,0.010000000009313226,-0.6529711687432465
361,76919.72,76919.73,18:35:13,76919.725,76919.72050410502,0.00999999999476131,-0.7325173090945675
362,76919.72,76919.73,18:35:18,76919.725,76919.72252164062,0.00999999999476131,-0.5062917738441027
363,76909.47,76909.48,18:35:24,76909.475,76909.47156247732,0.00999999999476131,0.38099878386431213
364,76909.47,76909.48,18:35:29,76909.475,76909.47187361313,0.00999999999476131,0.44889811532633767
365,76923.72,76923.73,18:35:34,76923.725,76923.7294641488,0.00999999999476131,0.4573547241532415
366,76925.01,76925.02,18:35:38,76925.015,76925.01904955103,0.010000000009313226,0.38088154731526874
367,76927.42,76927.43,18:35:44,76927.42499999999,76927.4294880976,0.00999999999476131,0.42539682271713797
368,76932.92,76932.93,18:35:49,76932.92499999999,76932.9294607671,0.00999999999476131,0.44580888287446424
369,76947.83,76947.84,18:35:53,76947.83499999999,76947.83801244269,0.00999999999476131,0.3806530791865008
370,76953.47,76953.48,18:35:59,76953.475,76953.47853825921,0.00999999999476131,0.3832022868891488
371,76953.47,76953.48,18:36:03,76953.475,76953.47860687556,0.00999999999476131,0.526029363467176
372,76953.47,76953.48,18:36:08,76953.475,76953.47512834668,0.00999999999476131,0.09367269094599674
373,76953.47,76953.48,18:36:14,76953.475,76953.47282795268,0.00999999999476131,0.05941668655176894
374,76953.47,76953.48,18:36:18,76953.475,76953.47588348614,0.00999999999476131,0.14176418564436752
375,76942.25,76942.26,18:36:24,76942.255,76942.25654623711,0.00999999999476131,-0.25920136754269896
376,76942.25,76942.26,18:36:29,76942.255,76942.25514558739,0.00999999999476131,-0.28512366438811704
377,76942.25,76942.26,18:36:34,76942.255,76942.2554784194,0.00999999999476131,-0.2768941451950342
378,76942.25,76942.26,18:36:39,76942.255,76942.25521258963,0.00999999999476131,-0.35972140728077195
379,76938.72,76938.73,18:36:44,76938.725,76938.72020779994,0.00999999999476131,-0.7323117668456066
380,76942.02,76942.03,18:36:49,76942.025,76942.02848700262,0.00999999999476131,0.05159894728870077
381,76944.57,76944.58,18:36:54,76944.57500000001,76944.57801924828,0.00999999999476131,0.28368526562967367
382,76959.17,76959.18,18:36:59,76959.17499999999,76959.17829625968,0.00999999999476131,0.4776689974254108
383,76963.84,76963.85,18:37:04,76963.845,76963.84917108079,0.010000000009313226,0.5427551735869869
384,76963.84,76963.85,18:37:09,76963.845,76963.84587715872,0.010000000009313226,0.3279426194199651
385,76963.84,76963.85,18:37:14,76963.845,76963.84634804925,0.010000000009313226,0.38674368071693926
386,76961.28,76961.29,18:37:19,76961.285,76961.28585430853,0.00999999999476131,0.006107316813735496
387,76961.28,76961.29,18:37:24,76961.285,76961.28888593521,0.00999999999476131,0.38203200785317043
388,76965.53,76965.54,18:37:29,76965.535,76965.53829597723,0.00999999999476131,0.40171105912319205
389,76965.53,76965.54,18:37:34,76965.535,76965.53959284071,0.00999999999476131,0.5401230360911873
390,76969.08,76969.09,18:37:39,76969.08499999999,76969.08973424097,0.00999999999476131,0.7529750415800194
391,76976.01,76976.02,18:37:44,76976.015,76976.01980354292,0.010000000009313226,0.6474565131786083
392,76976.39,76976.4,18:37:49,76976.39499999999,76976.39999912446,0.00999999999476131,0.8217594410473418
393,76979.48,76979.49,18:37:54,76979.485,76979.48860331233,0.010000000009313226,0.7111563054312455
394,76979.48,76979.49,18:37:59,76979.485,76979.48581879868,0.010000000009313226,0.4727856061454474
395,76979.48,76979.49,18:38:04,76979.485,76979.48412078642,0.010000000009313226,-0.008552050541555362
396,76965.53,76965.54,18:38:09,76965.535,76965.53518438517,0.00999999999476131,-0.22559385859851358
397,76955.21,76955.22,18:38:14,76955.215,76955.2100592478,0.00999999999476131,-0.6323164784161576
398,76904.0,76904.01,18:38:19,76904.005,76904.00426938506,0.00999999999476131,0.5274510527691573
399,76860.71,76860.72,18:38:24,76860.715,76860.71960709443,0.00999999999476131,0.5963936767708126
400,76879.47,76879.48,18:38:29,76879.475,76879.4782125069,0.00999999999476131,0.7335444470554082
401,76879.47,76879.48,18:38:34,76879.475,76879.47852444543,0.00999999999476131,0.768825928203069
402,76892.67,76892.68,18:38:39,76892.67499999999,76892.67976361155,0.00999999999476131,0.6602681574728959
403,76856.76,76856.77,18:38:44,76856.765,76856.76023278313,0.010000000009313226,-0.6543273350471295
404,76834.0,76834.01,18:38:49,76834.005,76834.00000816165,0.00999999999476131,-0.6394992633983333
405,76821.69,76821.7,18:38:54,76821.695,76821.69059722245,0.00999999999476131,-0.36430182485520574
406,76813.96,76813.97,18:38:59,76813.965,76813.96155990822,0.00999999999476131,-0.4774300707484356
407,76806.28,76806.29,18:39:04,76806.285,76806.28047017516,0.00999999999476131,-0.30479199146631647
408,76795.09,76795.1,18:39:09,76795.095,76795.09038315684,0.010000000009313226,-0.5109599013129279
409,76813.64,76813.65,18:39:14,76813.64499999999,76813.64909229669,0.00999999999476131,0.6271054915250389
410,76878.62,76878.63,18:39:19,76878.625,76878.62819831098,0.010000000009313226,0.5400254602458883
411,76888.7,76888.71,18:39:24,76888.705,76888.70883892586,0.010000000009313226,0.4740637842170778
412,76888.7,76888.71,18:39:29,76888.705,76888.7084126477,0.010000000009313226,0.6658184969619896
413,76896.45,76896.46,18:39:34,76896.455,76896.4586363678,0.010000000009313226,0.38351398229845807
414,76896.45,76896.46,18:39:39,76896.455,76896.45837688989,0.010000000009313226,0.5177385521123883
415,76896.45,76896.46,18:39:44,76896.455,76896.4571969996,0.010000000009313226,0.43621837359217797
416,76896.45,76896.46,18:39:49,76896.455,76896.45873963025,0.010000000009313226,0.7346062624090879
417,76908.95,76908.96,18:39:54,76908.955,76908.95245410733,0.010000000009313226,0.27780663726735916
418,76896.48,76896.49,18:39:59,76896.485,76896.48191859026,0.010000000009313226,-0.24036371919499155
419,76896.48,76896.49,18:40:04,76896.485,76896.4847895753,0.010000000009313226,-0.02471065732637513
420,76896.48,76896.49,18:40:09,76896.485,76896.4886693004,0.010000000009313226,0.2297437759431857
421,76896.48,76896.49,18:40:14,76896.485,76896.48587618391,0.010000000009313226,0.06226065126164644
422,76896.48,76896.49,18:40:19,76896.485,76896.48329031823,0.010000000009313226,-0.2692482726349992
423,76896.48,76896.49,18:40:24,76896.485,76896.4889305161,0.010000000009313226,0.18193670088097286
424,76896.48,76896.49,18:40:29,76896.485,76896.48637863896,0.010000000009313226,0.05431986017914843
425,76896.48,76896.49,18:40:34,76896.485,76896.48760645797,0.010000000009313226,0.11780477142301211
426,76896.48,76896.49,18:40:39,76896.485,76896.48456024942,0.010000000009313226,-0.14342109811682285
427,76896.48,76896.49,18:40:44,76896.485,76896.48521328768,0.010000000009313226,-0.0886150111428499
428,76880.0,76880.01,18:40:49,76880.005,76880.00367405558,0.00999999999476131,-0.15023752209218505
429,76876.63,76876.64,18:40:54,76876.63500000001,76876.6333070405,0.00999999999476131,-0.32721310258777003
430,76889.84,76889.85,18:40:59,76889.845,76889.84894549345,0.010000000009313226,0.5892248564591336
431,76886.4,76886.41,18:41:04,76886.405,76886.40350505756,0.010000000009313226,0.20468422542834896
432,76886.4,76886.41,18:41:09,76886.405,76886.40203974118,0.010000000009313226,-0.045580602863319206
433,76886.4,76886.41,18:41:14,76886.405,76886.40165312303,0.010000000009313226,-0.13595954354640494
434,76865.27,76865.28,18:41:19,76865.275,76865.27660165989,0.00999999999476131,0.15521617408323132
435,76856.76,76856.77,18:41:24,76856.765,76856.76269656939,0.010000000009313226,-0.49659318877095915
436,76834.73,76834.74,18:41:29,76834.735,76834.73043287396,0.010000000009313226,-0.6105648667094247
437,76829.61,76829.62,18:41:34,76829.61499999999,76829.61153611274,0.00999999999476131,-0.5124470100382821
438,76839.99,76840.0,18:41:39,76839.995,76839.99294837055,0.00999999999476131,0.13961924765660833
439,76839.99,76840.0,18:41:44,76839.995,76839.99991628127,0.00999999999476131,0.5987962150934689
